"","SoortMisdrijf","SoortMisdrijf_label","WijkenEnBuurten","WijkenEnBuurten_label","Perioden","Perioden_Date","Perioden_freq","Perioden_label","GeregistreerdeMisdrijven_1","Gemeentenaam_2","SoortRegio_3"
"13668","0.0.0 ","Totaal misdrijven","BU01890508","Verspreide huizen Notter","2023JJ00",2023-01-01,"Y","2023",14,"Wierden                       ","Buurt   "
"13669","0.0.0 ","Totaal misdrijven","BU01890509","Verspreide huizen Zuna","2023JJ00",2023-01-01,"Y","2023",16,"Wierden                       ","Buurt   "
"13670","0.0.0 ","Totaal misdrijven","BU02960000","Verspreide huizen wezel","2023JJ00",2023-01-01,"Y","2023",2,"Wijchen                       ","Buurt   "
"13671","0.0.0 ","Totaal misdrijven","BU02960001","Verspreide huizen Vormer","2023JJ00",2023-01-01,"Y","2023",7,"Wijchen                       ","Buurt   "
"13672","0.0.0 ","Totaal misdrijven","BU02960002","Verspreide huizen Bankhoef","2023JJ00",2023-01-01,"Y","2023",15,"Wijchen                       ","Buurt   "
"13673","0.0.0 ","Totaal misdrijven","BU02960100","Saltshof","2023JJ00",2023-01-01,"Y","2023",47,"Wijchen                       ","Buurt   "
"13674","0.0.0 ","Totaal misdrijven","BU02960101","Bedrijventerrein Bijsterhuizen","2023JJ00",2023-01-01,"Y","2023",32,"Wijchen                       ","Buurt   "
"13675","0.0.0 ","Totaal misdrijven","BU02960102","Woezik","2023JJ00",2023-01-01,"Y","2023",11,"Wijchen                       ","Buurt   "
"13676","0.0.0 ","Totaal misdrijven","BU02960103","Veenhof","2023JJ00",2023-01-01,"Y","2023",15,"Wijchen                       ","Buurt   "
"13677","0.0.0 ","Totaal misdrijven","BU02960104","Verspreide huizen Woezik","2023JJ00",2023-01-01,"Y","2023",4,"Wijchen                       ","Buurt   "
"13678","0.0.0 ","Totaal misdrijven","BU02960105","Lambrasse","2023JJ00",2023-01-01,"Y","2023",4,"Wijchen                       ","Buurt   "
"13679","0.0.0 ","Totaal misdrijven","BU02960106","Kraaijenberg","2023JJ00",2023-01-01,"Y","2023",21,"Wijchen                       ","Buurt   "
"13680","0.0.0 ","Totaal misdrijven","BU02960107","Heilige Stoel","2023JJ00",2023-01-01,"Y","2023",38,"Wijchen                       ","Buurt   "
"13681","0.0.0 ","Totaal misdrijven","BU02960108","Homberg","2023JJ00",2023-01-01,"Y","2023",30,"Wijchen                       ","Buurt   "
"13682","0.0.0 ","Totaal misdrijven","BU02960109","Wijchen Noord","2023JJ00",2023-01-01,"Y","2023",138,"Wijchen                       ","Buurt   "
"13683","0.0.0 ","Totaal misdrijven","BU02960110","Hofsedam","2023JJ00",2023-01-01,"Y","2023",16,"Wijchen                       ","Buurt   "
"13684","0.0.0 ","Totaal misdrijven","BU02960111","Bedrijventerrein Zesweg","2023JJ00",2023-01-01,"Y","2023",22,"Wijchen                       ","Buurt   "
"13685","0.0.0 ","Totaal misdrijven","BU02960112","Blauwe Hof","2023JJ00",2023-01-01,"Y","2023",10,"Wijchen                       ","Buurt   "
"13686","0.0.0 ","Totaal misdrijven","BU02960113","Aalsburg","2023JJ00",2023-01-01,"Y","2023",12,"Wijchen                       ","Buurt   "
"13687","0.0.0 ","Totaal misdrijven","BU02960114","Centrum","2023JJ00",2023-01-01,"Y","2023",255,"Wijchen                       ","Buurt   "
"13688","0.0.0 ","Totaal misdrijven","BU02960115","De Uilenboom","2023JJ00",2023-01-01,"Y","2023",19,"Wijchen                       ","Buurt   "
"13689","0.0.0 ","Totaal misdrijven","BU02960116","Valendries","2023JJ00",2023-01-01,"Y","2023",82,"Wijchen                       ","Buurt   "
"13690","0.0.0 ","Totaal misdrijven","BU02960117","Bedrijventerrein Nieuwenweg","2023JJ00",2023-01-01,"Y","2023",27,"Wijchen                       ","Buurt   "
"13691","0.0.0 ","Totaal misdrijven","BU02960118","Verspreide huizen Valendries","2023JJ00",2023-01-01,"Y","2023",28,"Wijchen                       ","Buurt   "
"13692","0.0.0 ","Totaal misdrijven","BU02960119","Zevendreef","2023JJ00",2023-01-01,"Y","2023",3,"Wijchen                       ","Buurt   "
"13693","0.0.0 ","Totaal misdrijven","BU02960120","Zesakkers","2023JJ00",2023-01-01,"Y","2023",6,"Wijchen                       ","Buurt   "
"13694","0.0.0 ","Totaal misdrijven","BU02960121","De Grippen","2023JJ00",2023-01-01,"Y","2023",1,"Wijchen                       ","Buurt   "
"13695","0.0.0 ","Totaal misdrijven","BU02960122","De Weertjes","2023JJ00",2023-01-01,"Y","2023",4,"Wijchen                       ","Buurt   "
"13696","0.0.0 ","Totaal misdrijven","BU02960123","Diepvoorde","2023JJ00",2023-01-01,"Y","2023",35,"Wijchen                       ","Buurt   "
"13697","0.0.0 ","Totaal misdrijven","BU02960124","Huissteden-Zuiderpoort","2023JJ00",2023-01-01,"Y","2023",41,"Wijchen                       ","Buurt   "
"13698","0.0.0 ","Totaal misdrijven","BU02960125","Hoogmeer","2023JJ00",2023-01-01,"Y","2023",27,"Wijchen                       ","Buurt   "
"13699","0.0.0 ","Totaal misdrijven","BU02960126","De Ververt","2023JJ00",2023-01-01,"Y","2023",8,"Wijchen                       ","Buurt   "
"13700","0.0.0 ","Totaal misdrijven","BU02960127","Sluiskamp","2023JJ00",2023-01-01,"Y","2023",1,"Wijchen                       ","Buurt   "
"13701","0.0.0 ","Totaal misdrijven","BU02960128","Oudelaan","2023JJ00",2023-01-01,"Y","2023",9,"Wijchen                       ","Buurt   "
"13702","0.0.0 ","Totaal misdrijven","BU02960129","Kronenland","2023JJ00",2023-01-01,"Y","2023",2,"Wijchen                       ","Buurt   "
"13703","0.0.0 ","Totaal misdrijven","BU02960130","Abersland","2023JJ00",2023-01-01,"Y","2023",17,"Wijchen                       ","Buurt   "
"13704","0.0.0 ","Totaal misdrijven","BU02960131","Elsland","2023JJ00",2023-01-01,"Y","2023",7,"Wijchen                       ","Buurt   "
"13705","0.0.0 ","Totaal misdrijven","BU02960132","De Geer","2023JJ00",2023-01-01,"Y","2023",5,"Wijchen                       ","Buurt   "
"13706","0.0.0 ","Totaal misdrijven","BU02960133","De gamert","2023JJ00",2023-01-01,"Y","2023",2,"Wijchen                       ","Buurt   "
"13707","0.0.0 ","Totaal misdrijven","BU02960134","De Meren","2023JJ00",2023-01-01,"Y","2023",6,"Wijchen                       ","Buurt   "
"13708","0.0.0 ","Totaal misdrijven","BU02960135","De Flier","2023JJ00",2023-01-01,"Y","2023",14,"Wijchen                       ","Buurt   "
"13709","0.0.0 ","Totaal misdrijven","BU02960136","Diemewei","2023JJ00",2023-01-01,"Y","2023",11,"Wijchen                       ","Buurt   "
"13710","0.0.0 ","Totaal misdrijven","BU02960137","De Lingert","2023JJ00",2023-01-01,"Y","2023",11,"Wijchen                       ","Buurt   "
"13711","0.0.0 ","Totaal misdrijven","BU02960138","Huurlingsedam","2023JJ00",2023-01-01,"Y","2023",20,"Wijchen                       ","Buurt   "
"13712","0.0.0 ","Totaal misdrijven","BU02960200","Balgoij","2023JJ00",2023-01-01,"Y","2023",13,"Wijchen                       ","Buurt   "
"13713","0.0.0 ","Totaal misdrijven","BU02960201","Verspreidehuizen Balgoij","2023JJ00",2023-01-01,"Y","2023",3,"Wijchen                       ","Buurt   "
"13714","0.0.0 ","Totaal misdrijven","BU02960300","Batenburg","2023JJ00",2023-01-01,"Y","2023",9,"Wijchen                       ","Buurt   "
"13715","0.0.0 ","Totaal misdrijven","BU02960301","Verspreide huizen Batenburg","2023JJ00",2023-01-01,"Y","2023",4,"Wijchen                       ","Buurt   "
"13716","0.0.0 ","Totaal misdrijven","BU02960400","Bergharen","2023JJ00",2023-01-01,"Y","2023",19,"Wijchen                       ","Buurt   "
"13717","0.0.0 ","Totaal misdrijven","BU02960401","Bedrijventerrein Breekwagen","2023JJ00",2023-01-01,"Y","2023",1,"Wijchen                       ","Buurt   "
"13718","0.0.0 ","Totaal misdrijven","BU02960402","Verspreide huizen Bergharen","2023JJ00",2023-01-01,"Y","2023",12,"Wijchen                       ","Buurt   "
"13719","0.0.0 ","Totaal misdrijven","BU02960500","Hernen","2023JJ00",2023-01-01,"Y","2023",3,"Wijchen                       ","Buurt   "
"13720","0.0.0 ","Totaal misdrijven","BU02960501","Verspreide huizen Hernen","2023JJ00",2023-01-01,"Y","2023",11,"Wijchen                       ","Buurt   "
"13721","0.0.0 ","Totaal misdrijven","BU02960600","Leur","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"13722","0.0.0 ","Totaal misdrijven","BU02960601","Verspreide huizen Leur","2023JJ00",2023-01-01,"Y","2023",5,"Wijchen                       ","Buurt   "
"13723","0.0.0 ","Totaal misdrijven","BU02960700","Niftrik","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"13724","0.0.0 ","Totaal misdrijven","BU02960701","Loonse Waard","2023JJ00",2023-01-01,"Y","2023",9,"Wijchen                       ","Buurt   "
"13725","0.0.0 ","Totaal misdrijven","BU02960702","Verspreide huizen Niftrik","2023JJ00",2023-01-01,"Y","2023",6,"Wijchen                       ","Buurt   "
"13726","0.0.0 ","Totaal misdrijven","BU02960800","Verspreide huizen Hoogbroek","2023JJ00",2023-01-01,"Y","2023",81,"Wijchen                       ","Buurt   "
"13727","0.0.0 ","Totaal misdrijven","BU02960801","Verspreide huizen Heumenseweg-Boskant","2023JJ00",2023-01-01,"Y","2023",28,"Wijchen                       ","Buurt   "
"13728","0.0.0 ","Totaal misdrijven","BU02960802","Verspreide huizen Lunen","2023JJ00",2023-01-01,"Y","2023",1,"Wijchen                       ","Buurt   "
"13729","0.0.0 ","Totaal misdrijven","BU02960803","Alverna","2023JJ00",2023-01-01,"Y","2023",27,"Wijchen                       ","Buurt   "
"13730","0.0.0 ","Totaal misdrijven","BU16960000","'s-Graveland","2023JJ00",2023-01-01,"Y","2023",43,"Wijdemeren                    ","Buurt   "
"13731","0.0.0 ","Totaal misdrijven","BU16960100","Oud-Kortenhoef","2023JJ00",2023-01-01,"Y","2023",11,"Wijdemeren                    ","Buurt   "
"13732","0.0.0 ","Totaal misdrijven","BU16960101","Rade, Oranjebuurt, Munniksveen e.o.","2023JJ00",2023-01-01,"Y","2023",104,"Wijdemeren                    ","Buurt   "
"13733","0.0.0 ","Totaal misdrijven","BU16960102","Moleneind","2023JJ00",2023-01-01,"Y","2023",21,"Wijdemeren                    ","Buurt   "
"13734","0.0.0 ","Totaal misdrijven","BU16960103","Kromme Rade","2023JJ00",2023-01-01,"Y","2023",9,"Wijdemeren                    ","Buurt   "
"13735","0.0.0 ","Totaal misdrijven","BU16960200","Ankeveen","2023JJ00",2023-01-01,"Y","2023",5,"Wijdemeren                    ","Buurt   "
"13736","0.0.0 ","Totaal misdrijven","BU16960201","Ankeveense Rade","2023JJ00",2023-01-01,"Y","2023",18,"Wijdemeren                    ","Buurt   "
"13737","0.0.0 ","Totaal misdrijven","BU16960202","Hollandsch Ankeveen","2023JJ00",2023-01-01,"Y","2023",4,"Wijdemeren                    ","Buurt   "
"13738","0.0.0 ","Totaal misdrijven","BU16960300","Oud-Loosdrecht","2023JJ00",2023-01-01,"Y","2023",79,"Wijdemeren                    ","Buurt   "
"13739","0.0.0 ","Totaal misdrijven","BU16960400","Nieuw-Loosdrechtsedijk","2023JJ00",2023-01-01,"Y","2023",134,"Wijdemeren                    ","Buurt   "
"13740","0.0.0 ","Totaal misdrijven","BU16960401","Muijeveld","2023JJ00",2023-01-01,"Y","2023",2,"Wijdemeren                    ","Buurt   "
"13741","0.0.0 ","Totaal misdrijven","BU16960402","Boomhoek","2023JJ00",2023-01-01,"Y","2023",18,"Wijdemeren                    ","Buurt   "
"13742","0.0.0 ","Totaal misdrijven","BU16960500","Breukeleveen","2023JJ00",2023-01-01,"Y","2023",10,"Wijdemeren                    ","Buurt   "
"13743","0.0.0 ","Totaal misdrijven","BU16960601","Horn- en Kuijerpolder","2023JJ00",2023-01-01,"Y","2023",36,"Wijdemeren                    ","Buurt   "
"13744","0.0.0 ","Totaal misdrijven","BU16960602","Blijkpolder","2023JJ00",2023-01-01,"Y","2023",26,"Wijdemeren                    ","Buurt   "
"13745","0.0.0 ","Totaal misdrijven","BU16960603","Horstermeer","2023JJ00",2023-01-01,"Y","2023",18,"Wijdemeren                    ","Buurt   "
"13746","0.0.0 ","Totaal misdrijven","BU16960604","Splegelpolder","2023JJ00",2023-01-01,"Y","2023",50,"Wijdemeren                    ","Buurt   "
"13747","0.0.0 ","Totaal misdrijven","BU03520000","Binnenstad","2023JJ00",2023-01-01,"Y","2023",33,"Wijk bij Duurstede            ","Buurt   "
"13748","0.0.0 ","Totaal misdrijven","BU03520001","De Engk","2023JJ00",2023-01-01,"Y","2023",37,"Wijk bij Duurstede            ","Buurt   "
"13749","0.0.0 ","Totaal misdrijven","BU03520002","Frankenhof","2023JJ00",2023-01-01,"Y","2023",10,"Wijk bij Duurstede            ","Buurt   "
"13750","0.0.0 ","Totaal misdrijven","BU03520003","De Heul","2023JJ00",2023-01-01,"Y","2023",47,"Wijk bij Duurstede            ","Buurt   "
"13751","0.0.0 ","Totaal misdrijven","BU03520004","Noorderwaard-Noord","2023JJ00",2023-01-01,"Y","2023",25,"Wijk bij Duurstede            ","Buurt   "
"13752","0.0.0 ","Totaal misdrijven","BU03520005","Noorderwaard-Zuid","2023JJ00",2023-01-01,"Y","2023",19,"Wijk bij Duurstede            ","Buurt   "
"13753","0.0.0 ","Totaal misdrijven","BU03520006","De Horden Stenen en Ovens","2023JJ00",2023-01-01,"Y","2023",12,"Wijk bij Duurstede            ","Buurt   "
"13754","0.0.0 ","Totaal misdrijven","BU03520007","De Horden Rivieren","2023JJ00",2023-01-01,"Y","2023",13,"Wijk bij Duurstede            ","Buurt   "
"13755","0.0.0 ","Totaal misdrijven","BU03520008","De Horden Schepen","2023JJ00",2023-01-01,"Y","2023",20,"Wijk bij Duurstede            ","Buurt   "
"13756","0.0.0 ","Totaal misdrijven","BU03520009","De Horden Parckwijk","2023JJ00",2023-01-01,"Y","2023",22,"Wijk bij Duurstede            ","Buurt   "
"13757","0.0.0 ","Totaal misdrijven","BU03520010","Bedrijventerrein Broekweg & Langshaven","2023JJ00",2023-01-01,"Y","2023",9,"Wijk bij Duurstede            ","Buurt   "
"13758","0.0.0 ","Totaal misdrijven","BU03520011","De Geer","2023JJ00",2023-01-01,"Y","2023",27,"Wijk bij Duurstede            ","Buurt   "
"13759","0.0.0 ","Totaal misdrijven","BU03520100","Buitengebied Wijk bij Duurstede","2023JJ00",2023-01-01,"Y","2023",31,"Wijk bij Duurstede            ","Buurt   "
"13760","0.0.0 ","Totaal misdrijven","BU03520101","Buitengeb. ten Z. v. Amsterdam-Rijnkanaa","2023JJ00",2023-01-01,"Y","2023",6,"Wijk bij Duurstede            ","Buurt   "
"13761","0.0.0 ","Totaal misdrijven","BU03520200","Cothen","2023JJ00",2023-01-01,"Y","2023",50,"Wijk bij Duurstede            ","Buurt   "
"13762","0.0.0 ","Totaal misdrijven","BU03520201","Buitengebied Cothen","2023JJ00",2023-01-01,"Y","2023",26,"Wijk bij Duurstede            ","Buurt   "
"13763","0.0.0 ","Totaal misdrijven","BU03520300","Langbroek","2023JJ00",2023-01-01,"Y","2023",32,"Wijk bij Duurstede            ","Buurt   "
"13764","0.0.0 ","Totaal misdrijven","BU03520301","Buitengebied Langbroek","2023JJ00",2023-01-01,"Y","2023",17,"Wijk bij Duurstede            ","Buurt   "
"13765","0.0.0 ","Totaal misdrijven","BU02940000","Centrale deel","2023JJ00",2023-01-01,"Y","2023",365,"Winterswijk                   ","Buurt   "
"13766","0.0.0 ","Totaal misdrijven","BU02940001","Winterswijk-Zuidwest","2023JJ00",2023-01-01,"Y","2023",170,"Winterswijk                   ","Buurt   "
"13767","0.0.0 ","Totaal misdrijven","BU02940002","Winterswijk-Noordwest","2023JJ00",2023-01-01,"Y","2023",63,"Winterswijk                   ","Buurt   "
"13768","0.0.0 ","Totaal misdrijven","BU02940003","Winterswijk-Noordoost","2023JJ00",2023-01-01,"Y","2023",129,"Winterswijk                   ","Buurt   "
"13769","0.0.0 ","Totaal misdrijven","BU02940004","Winterswijk-Zuidoost","2023JJ00",2023-01-01,"Y","2023",81,"Winterswijk                   ","Buurt   "
"13770","0.0.0 ","Totaal misdrijven","BU02940100","Meddo","2023JJ00",2023-01-01,"Y","2023",3,"Winterswijk                   ","Buurt   "
"13771","0.0.0 ","Totaal misdrijven","BU02940101","Kotten","2023JJ00",2023-01-01,"Y","2023",1,"Winterswijk                   ","Buurt   "
"13772","0.0.0 ","Totaal misdrijven","BU02940102","Miste","2023JJ00",2023-01-01,"Y","2023",2,"Winterswijk                   ","Buurt   "
"13773","0.0.0 ","Totaal misdrijven","BU02940103","Verspr.h. Brinkheurne en omgeving","2023JJ00",2023-01-01,"Y","2023",21,"Winterswijk                   ","Buurt   "
"13774","0.0.0 ","Totaal misdrijven","BU02940104","Verspreide huizen Meddo","2023JJ00",2023-01-01,"Y","2023",10,"Winterswijk                   ","Buurt   "
"13775","0.0.0 ","Totaal misdrijven","BU02940105","Verspr.h. ten noorden van Winterswijk","2023JJ00",2023-01-01,"Y","2023",22,"Winterswijk                   ","Buurt   "
"13776","0.0.0 ","Totaal misdrijven","BU02940106","Verspreide huizen Ratum, Henxel, Huppel","2023JJ00",2023-01-01,"Y","2023",22,"Winterswijk                   ","Buurt   "
"13777","0.0.0 ","Totaal misdrijven","BU02940107","Verspreide huizen Kotten","2023JJ00",2023-01-01,"Y","2023",17,"Winterswijk                   ","Buurt   "
"13778","0.0.0 ","Totaal misdrijven","BU02940108","Woold","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"13779","0.0.0 ","Totaal misdrijven","BU02940109","Verspreide huizen Miste","2023JJ00",2023-01-01,"Y","2023",15,"Winterswijk                   ","Buurt   "
"13780","0.0.0 ","Totaal misdrijven","BU02940120","Verspreide huizen Corle en omgeving","2023JJ00",2023-01-01,"Y","2023",57,"Winterswijk                   ","Buurt   "
"13781","0.0.0 ","Totaal misdrijven","BU02940121","Verspreide huizen Woold","2023JJ00",2023-01-01,"Y","2023",21,"Winterswijk                   ","Buurt   "
"13782","0.0.0 ","Totaal misdrijven","BU08730000","Hoogerheide","2023JJ00",2023-01-01,"Y","2023",187,"Woensdrecht                   ","Buurt   "
"13783","0.0.0 ","Totaal misdrijven","BU08730001","Woensdrecht","2023JJ00",2023-01-01,"Y","2023",19,"Woensdrecht                   ","Buurt   "
"13784","0.0.0 ","Totaal misdrijven","BU08730002","Hoogerheide-Noord","2023JJ00",2023-01-01,"Y","2023",71,"Woensdrecht                   ","Buurt   "
"13785","0.0.0 ","Totaal misdrijven","BU08730003","Industrieterrein De Kooy","2023JJ00",2023-01-01,"Y","2023",6,"Woensdrecht                   ","Buurt   "
"13786","0.0.0 ","Totaal misdrijven","BU08730008","Verspreide huizen Woensdrecht","2023JJ00",2023-01-01,"Y","2023",16,"Woensdrecht                   ","Buurt   "
"13787","0.0.0 ","Totaal misdrijven","BU08730009","Verspreide huizen Hoogerheide","2023JJ00",2023-01-01,"Y","2023",59,"Woensdrecht                   ","Buurt   "
"13788","0.0.0 ","Totaal misdrijven","BU08730100","Huijbergen","2023JJ00",2023-01-01,"Y","2023",43,"Woensdrecht                   ","Buurt   "
"13789","0.0.0 ","Totaal misdrijven","BU08730101","Eiland","2023JJ00",2023-01-01,"Y","2023",10,"Woensdrecht                   ","Buurt   "
"13790","0.0.0 ","Totaal misdrijven","BU08730108","Verspr.h. ten zuiden van Huijbergen","2023JJ00",2023-01-01,"Y","2023",6,"Woensdrecht                   ","Buurt   "
"13791","0.0.0 ","Totaal misdrijven","BU08730109","Verspr.h. ten noorden van Huijbergen","2023JJ00",2023-01-01,"Y","2023",14,"Woensdrecht                   ","Buurt   "
"13792","0.0.0 ","Totaal misdrijven","BU08730200","Ossendrecht","2023JJ00",2023-01-01,"Y","2023",95,"Woensdrecht                   ","Buurt   "
"13793","0.0.0 ","Totaal misdrijven","BU08730201","Calfven","2023JJ00",2023-01-01,"Y","2023",13,"Woensdrecht                   ","Buurt   "
"13794","0.0.0 ","Totaal misdrijven","BU08730208","Verspr.h. ten westen van Ossendrecht","2023JJ00",2023-01-01,"Y","2023",8,"Woensdrecht                   ","Buurt   "
"13795","0.0.0 ","Totaal misdrijven","BU08730209","Verspr.h. ten oosten van Ossendrecht","2023JJ00",2023-01-01,"Y","2023",64,"Woensdrecht                   ","Buurt   "
"13796","0.0.0 ","Totaal misdrijven","BU08730300","Putte","2023JJ00",2023-01-01,"Y","2023",100,"Woensdrecht                   ","Buurt   "
"13797","0.0.0 ","Totaal misdrijven","BU08730309","Verspreide huizen Putte","2023JJ00",2023-01-01,"Y","2023",19,"Woensdrecht                   ","Buurt   "
"13798","0.0.0 ","Totaal misdrijven","BU06320101","Binnenstad","2023JJ00",2023-01-01,"Y","2023",240,"Woerden                       ","Buurt   "
"13799","0.0.0 ","Totaal misdrijven","BU06320102","Bloemen- en Bomenkwartier","2023JJ00",2023-01-01,"Y","2023",108,"Woerden                       ","Buurt   "
"13800","0.0.0 ","Totaal misdrijven","BU06320103","Bedrijventerrein Honthorst","2023JJ00",2023-01-01,"Y","2023",21,"Woerden                       ","Buurt   "
"13801","0.0.0 ","Totaal misdrijven","BU06320104","Staatsliedenkwartier","2023JJ00",2023-01-01,"Y","2023",241,"Woerden                       ","Buurt   "
"13802","0.0.0 ","Totaal misdrijven","BU06320105","Vogelkwartier","2023JJ00",2023-01-01,"Y","2023",43,"Woerden                       ","Buurt   "
"13803","0.0.0 ","Totaal misdrijven","BU06320106","Schilderskwartier","2023JJ00",2023-01-01,"Y","2023",159,"Woerden                       ","Buurt   "
"13804","0.0.0 ","Totaal misdrijven","BU06320201","Bedrijventerrein Barwoutswaarder","2023JJ00",2023-01-01,"Y","2023",17,"Woerden                       ","Buurt   "
"13805","0.0.0 ","Totaal misdrijven","BU06320202","Molenvliet-West","2023JJ00",2023-01-01,"Y","2023",94,"Woerden                       ","Buurt   "
"13806","0.0.0 ","Totaal misdrijven","BU06320203","Molenvliet-Oost","2023JJ00",2023-01-01,"Y","2023",112,"Woerden                       ","Buurt   "
"13807","0.0.0 ","Totaal misdrijven","BU06320204","Kromwijk","2023JJ00",2023-01-01,"Y","2023",40,"Woerden                       ","Buurt   "
"13808","0.0.0 ","Totaal misdrijven","BU06320301","Middelland-Noord","2023JJ00",2023-01-01,"Y","2023",80,"Woerden                       ","Buurt   "
"13809","0.0.0 ","Totaal misdrijven","BU06320302","Middelland-Zuid","2023JJ00",2023-01-01,"Y","2023",37,"Woerden                       ","Buurt   "
"13810","0.0.0 ","Totaal misdrijven","BU06320303","Snel en Polanen","2023JJ00",2023-01-01,"Y","2023",144,"Woerden                       ","Buurt   "
"13811","0.0.0 ","Totaal misdrijven","BU06320304","Bedrijventerrein Polanen","2023JJ00",2023-01-01,"Y","2023",103,"Woerden                       ","Buurt   "
"13812","0.0.0 ","Totaal misdrijven","BU06320305","Waterrijk","2023JJ00",2023-01-01,"Y","2023",54,"Woerden                       ","Buurt   "
"13813","0.0.0 ","Totaal misdrijven","BU06320401","Rietveld","2023JJ00",2023-01-01,"Y","2023",14,"Woerden                       ","Buurt   "
"13814","0.0.0 ","Totaal misdrijven","BU06320402","Barwoutswaarder","2023JJ00",2023-01-01,"Y","2023",13,"Woerden                       ","Buurt   "
"13815","0.0.0 ","Totaal misdrijven","BU06320501","Geestdorp","2023JJ00",2023-01-01,"Y","2023",4,"Woerden                       ","Buurt   "
"13816","0.0.0 ","Totaal misdrijven","BU06320502","Breeveld","2023JJ00",2023-01-01,"Y","2023",3,"Woerden                       ","Buurt   "
"13817","0.0.0 ","Totaal misdrijven","BU06320503","Cattenbroek","2023JJ00",2023-01-01,"Y","2023",33,"Woerden                       ","Buurt   "
"13818","0.0.0 ","Totaal misdrijven","BU06320601","Harmelen-Noord (dorp)","2023JJ00",2023-01-01,"Y","2023",50,"Woerden                       ","Buurt   "
"13819","0.0.0 ","Totaal misdrijven","BU06320602","Harmelen-Zuid (dorp)","2023JJ00",2023-01-01,"Y","2023",129,"Woerden                       ","Buurt   "
"13820","0.0.0 ","Totaal misdrijven","BU06320603","Putkop","2023JJ00",2023-01-01,"Y","2023",20,"Woerden                       ","Buurt   "
"13821","0.0.0 ","Totaal misdrijven","BU06320604","Buitengebied Harmelen","2023JJ00",2023-01-01,"Y","2023",133,"Woerden                       ","Buurt   "
"13822","0.0.0 ","Totaal misdrijven","BU06320605","Reijerscop","2023JJ00",2023-01-01,"Y","2023",6,"Woerden                       ","Buurt   "
"13823","0.0.0 ","Totaal misdrijven","BU06320606","Gerverscop","2023JJ00",2023-01-01,"Y","2023",6,"Woerden                       ","Buurt   "
"13824","0.0.0 ","Totaal misdrijven","BU06320701","Kamerik (dorp)","2023JJ00",2023-01-01,"Y","2023",34,"Woerden                       ","Buurt   "
"13825","0.0.0 ","Totaal misdrijven","BU06320702","Kanis","2023JJ00",2023-01-01,"Y","2023",8,"Woerden                       ","Buurt   "
"13826","0.0.0 ","Totaal misdrijven","BU06320703","Buitengebied Kamerik","2023JJ00",2023-01-01,"Y","2023",32,"Woerden                       ","Buurt   "
"13827","0.0.0 ","Totaal misdrijven","BU06320801","Zegveld (dorp)","2023JJ00",2023-01-01,"Y","2023",36,"Woerden                       ","Buurt   "
"13828","0.0.0 ","Totaal misdrijven","BU06320802","Buitengebied Zegveld","2023JJ00",2023-01-01,"Y","2023",24,"Woerden                       ","Buurt   "
"13829","0.0.0 ","Totaal misdrijven","BU16900000","Zuidwolde kern","2023JJ00",2023-01-01,"Y","2023",111,"De Wolden                     ","Buurt   "
"13830","0.0.0 ","Totaal misdrijven","BU16900009","Verspreide huizen Zuidwolde","2023JJ00",2023-01-01,"Y","2023",37,"De Wolden                     ","Buurt   "
"13831","0.0.0 ","Totaal misdrijven","BU16900100","Alteveer","2023JJ00",2023-01-01,"Y","2023",7,"De Wolden                     ","Buurt   "
"13832","0.0.0 ","Totaal misdrijven","BU16900109","Verspreide huizen Alteveer","2023JJ00",2023-01-01,"Y","2023",5,"De Wolden                     ","Buurt   "
"13833","0.0.0 ","Totaal misdrijven","BU16900200","Kerkenveld","2023JJ00",2023-01-01,"Y","2023",3,"De Wolden                     ","Buurt   "
"13834","0.0.0 ","Totaal misdrijven","BU16900209","Verspreide huizen Kerkenveld","2023JJ00",2023-01-01,"Y","2023",13,"De Wolden                     ","Buurt   "
"13835","0.0.0 ","Totaal misdrijven","BU16900300","Drogteropslagen","2023JJ00",2023-01-01,"Y","2023",3,"De Wolden                     ","Buurt   "
"13836","0.0.0 ","Totaal misdrijven","BU16900309","Verspreide huizen Drogteropslagen","2023JJ00",2023-01-01,"Y","2023",8,"De Wolden                     ","Buurt   "
"13837","0.0.0 ","Totaal misdrijven","BU16900400","Linde","2023JJ00",2023-01-01,"Y","2023",2,"De Wolden                     ","Buurt   "
"13838","0.0.0 ","Totaal misdrijven","BU16900409","Verspreide huizen Linde","2023JJ00",2023-01-01,"Y","2023",13,"De Wolden                     ","Buurt   "
"13839","0.0.0 ","Totaal misdrijven","BU16900500","Fort","2023JJ00",2023-01-01,"Y","2023",0,"                              ","        "
"13840","0.0.0 ","Totaal misdrijven","BU16900509","Verspreide huizen Fort","2023JJ00",2023-01-01,"Y","2023",7,"De Wolden                     ","Buurt   "
"13841","0.0.0 ","Totaal misdrijven","BU16900600","Veeningen","2023JJ00",2023-01-01,"Y","2023",3,"De Wolden                     ","Buurt   "
"13842","0.0.0 ","Totaal misdrijven","BU16900609","Verspreide huizen Veeningen","2023JJ00",2023-01-01,"Y","2023",55,"De Wolden                     ","Buurt   "
